alpha,beta,omega
0.9834300871097477,0.08561513773357557,1.0235435703524933
1.694958774119082,0.1527221876736019,1.3451767225440243
0.8379926628134977,0.2369690623144881,1.0078290825082217
1.0434619257268536,0.2126073855447638,1.0967759410588045
1.1261721683065697,0.24999579248693268,1.1461540091417772
1.3121149754452468,0.16792653038932215,1.1991913413785302
0.6689204983108358,0.20067575549342856,0.9052222461533451
1.1104217009589592,0.11532690497523725,1.0940369644990917
0.5004510351603844,0.06550782330165847,0.7413379139344137
1.6165710895210985,0.21219967707443682,1.3325617611679115
1.7778138683513856,0.010835878905602685,1.3363909523528612
0.7083975186802963,0.23732547297682455,0.9414837350761376
1.5556786539001968,0.012097633915440158,1.2509004274268904
1.7316546325919582,0.18887226698316775,1.3686887275159878
1.9727424843076906,0.18243801669159526,1.452436228144419
1.76568584355309,0.04059860203164059,1.3401995355456666
1.1361597281660192,0.18173866462199695,1.1280353392658038
1.9695330627644847,0.22977564834927086,1.4635111202264361
1.9609766072785328,0.16543766788284012,1.4439719035322893
1.2555154688008685,0.2051005596785641,1.1871566402795344
1.6301698078758577,0.21551479668459508,1.3385835444189893
1.8707565015097443,0.06971386589178695,1.38673786309042
1.2142206079531297,0.27871878685986,1.19300448368731
1.7956793616456275,0.10498702022195448,1.369094455036647
1.5523528490928091,0.17927356726697857,1.2987717368895286
0.9408863839618364,0.039923037611288306,0.9853063798485742
1.6514784049752103,0.2989574549413476,1.369560694595614
1.3560271787892486,0.1997009214772906,1.2271115963502328
0.6407677301499594,0.1439178337057734,0.865278050934663
1.0870706394569962,0.17417472642443244,1.103495212620028
0.6106115200967088,0.017884613464875906,0.7899525176840477
1.2142504448254934,0.07962309735844009,1.1287018064326484
1.1428094122143857,0.2926598264092996,1.1671779136110143
1.135606164455671,0.03349914080844495,1.0773720434752354
1.3794505303861766,0.051093259273251215,1.1907016733175086
0.6840359902641102,0.17619240573863879,0.9034269724599157
1.900653364935264,0.23445191634892487,1.4410039216452388
1.5260756721125495,0.2573332164824242,1.3111352273790708
1.7356720375891574,0.25975620202424327,1.3894204508021823
1.8452018483956398,0.23046442535741327,1.420580926034733
1.374980070385214,0.11082074336654911,1.2075163054427571
0.560327331356901,0.17865853463244247,0.8332594027859709
1.567230236176637,0.2458057043477892,1.3234744101936686
1.3535387813950372,0.05026529403919656,1.1795074191900765
1.7389358332555989,0.03361196621485317,1.3282111307758036
1.298240710211516,0.14298970679505432,1.185530678771244
1.7198661430462887,0.09999869756428124,1.3397257802324696
1.9955154396087376,0.011083071707650853,1.4155662271294394
1.0258322170518321,0.15989042012988075,1.070397137584571
0.7565321600310111,0.11816355516240501,0.9193230261463131
1.0875121991808543,0.2661090178591761,1.1345016362153193
1.6295749847985146,0.10691104745268258,1.3075772521683093
1.1588433977874597,0.20217460843862317,1.144759518028318
1.3825701641438222,0.174742730324214,1.2302955790731684
0.6910377078825065,0.09690331694006625,0.8739080017871196
1.5891852664009705,0.1456074963635399,1.303223268927326
0.9201236027997493,0.11662138862779331,1.0037876489928506
0.7859263406060273,0.07889995449262796,0.9192939173493417
1.794424997874792,0.03555553599369746,1.3494782880321066
1.3466192316808911,0.025115184485726277,1.1685271156653516
1.2267484135193756,0.0745839054705192,1.1325574345799267
1.8482356478727269,0.03416259268330064,1.3688891819227744
0.6290186540915039,0.053683061112505585,0.8180959295375348
1.5442316755113392,0.046226766792536386,1.256543572903758
0.9919734346469038,0.11825667526808292,1.039550836225899
0.7631146249776216,0.07907041679258887,0.906872338078554
1.5121979749509182,0.011278571233508495,1.233149181314268
1.0442329262944041,0.01954451413860757,1.0290244466961704
0.9948437487409038,0.29711554845298116,1.1034855731184887
1.9155166478437817,0.08109190022808561,1.4058220275037825
0.7989475110192292,0.021840004403930274,0.9029548794497857
1.2682604867566025,0.19154283904435282,1.1882413963668608
0.5360198010070238,0.16997590374324825,0.8145561544881114
0.7450521367054342,0.12276694057287664,0.9149466334902226
1.825128100450343,0.22266623176590455,1.4114275660744235
1.6838713223790145,0.2817250414510064,1.3766499567672492
1.3352532350809854,0.12494302319450154,1.195391359545844
0.8336800939870403,0.11884448980546629,0.9606318032113761
1.3366213739319597,0.15911317088826757,1.2066301223233906
0.5182197891704188,0.07799806892014569,0.7594197395778755
1.569490446406881,0.06045243414373156,1.2707595256438882
1.5751260208455922,0.12271749467345838,1.2911871056708575
1.4690675353495322,0.20633551795237037,1.2742916360919152
1.4170080264128018,0.014283301426640537,1.1948725883887295
0.6105746489368062,0.050134621826081846,0.805093544444599
0.8696089535764633,0.24435135519746917,1.0260957411346006
1.3615670721468978,0.10632213457553213,1.2005451566178371
1.0912801490433464,0.17215521512550117,1.1047156015859794
1.9880348428721675,0.026093168786837873,1.4168996857443
1.885618036062772,0.1697243179097204,1.4187710437188454
0.7280118537838056,0.01804404707407243,0.8611300070775376
1.384940888974296,0.07010494650131531,1.198966054085887
1.5443226591551849,0.13989007157629493,1.284227477060589
0.7048151214513292,0.16190556743572385,0.9089798111224044
0.9688934706517569,0.04633943295395236,1.00182236218165
1.5738767703882415,0.143120642388925,1.2966176198787116
1.851662140134255,0.23634021544432468,1.4244006815912083
1.012613975309203,0.21467835050436612,1.0833386996629806
0.8584155675369209,0.11703309681600305,0.9727231826932693
1.7326880040953219,0.1538819575750242,1.359448223462957
1.3774740203385174,0.2417108098512249,1.2485019534333681
