alpha,beta,omega
1.7342106996418831,0.23369394616388098,1.3712291624649429
0.7685940313744899,0.2994395624525733,0.9776214798721171
1.6223364126218673,0.0328432143711731,1.281742338227091
0.6300219846718143,0.2151007707137035,0.8743340130452886
1.1387843604410324,0.27191635907594386,1.1439982888376614
1.0951278307301378,0.2694023622605741,1.1240570746821519
0.803252140963227,0.26309999124685945,0.9837121710604755
1.906857662953984,0.090836675437672,1.401296037638917
0.6421650175417505,0.1278272624008783,0.8497394050779918
0.5073491224828635,0.15734804189087284,0.7782619409072109
0.9843812054959675,0.29120511564876855,1.0799927790390305
1.986117077361833,0.08701314550305234,1.4284608126585905
0.8970426925826598,0.20154386924404485,1.0114383870805912
1.7460413982765965,0.23033595102223747,1.3747732059017934
0.7596704555306981,0.05253958725377434,0.8902290141105866
1.3795675321975667,0.2623997009911244,1.2424038575749108
1.937614002769088,0.1565164166205138,1.4266873389628538
1.5747698518487105,0.2873258041817425,1.3245182065424015
1.9707619627677295,0.26801043561595467,1.4622819444374267
1.3618349736335595,0.2847573018408139,1.2408901189404598
1.975002059830132,0.06301720406825798,1.419291306382447
1.7555705475800059,0.25204822942204347,1.3831488318213565
1.6673723391528923,0.26021761095368784,1.3527780106133256
1.8327348303672504,0.2847107108706421,1.4179841411882579
1.447237275892425,0.19836864198536505,1.2534822205094407
1.034546819564857,0.11687429821902749,1.0524225652995802
1.2924236600854895,0.18019870512754171,1.1853471435787084
0.8397505935235454,0.05578580776022315,0.9352094542794598
1.666316185822558,0.29889399091812796,1.36129531334916
0.7551177524222997,0.2194437969048283,0.9446005110562969
1.3657969234798861,0.10847144578073352,1.1973268463927653
1.3038483943686714,0.2764736677079666,1.215172595430851
1.5078542052165358,0.21659335368418617,1.2818834000287047
1.640729897997875,0.10660611774837936,1.306659374737966
0.6647418290958633,0.27952150658291,0.9162110950595294
1.4374114425019753,0.10405914330070457,1.225744021835275
1.120933823697789,0.10278869680058302,1.0886582380151053
1.4213021535019306,0.018620161807871384,1.197054616394695
1.540976814719743,0.21326334693132276,1.2939344676419358
1.378219378640933,0.04132045731555322,1.1849239066130592
1.5993291152880729,0.024114951525240277,1.2705907917151564
1.2800378858069719,0.20025964932190954,1.1854113913039495
1.1943017136939076,0.29082300999829236,1.1730584362864624
0.9301532981728028,0.028611124241300967,0.9736710177588813
0.8437275049950599,0.2303555624712335,0.9938308364805254
1.5429531591377277,0.07631154269352612,1.2612088936100878
1.5435670292186865,0.25975758415367667,1.3061070091362095
0.7932237694648945,0.013521842858923612,0.8953630108797893
1.9577561249166682,0.06630328281943906,1.413929162539205
1.506726170434094,0.29279212860353904,1.2998927843523502
1.2968241848147395,0.17686323770177,1.186323610309744
1.7617630273174514,0.048198544379205774,1.3386138791878914
1.2297806499547324,0.01136861357640127,1.1121537813809668
1.2139173051504901,0.12861934218250595,1.1376749948972933
0.8874116001163053,0.13598366801875683,0.9861041489761759
0.7342032220860385,0.16451298496979871,0.914890068637846
1.5674308683213762,0.20743139458730314,1.302718499883394
1.7661664523585638,0.05465279006871405,1.3417616949933808
1.5166981671439386,0.1023251868194959,1.2572395988458698
1.0532322750439254,0.025365859240597394,1.0339661198846404
1.3635831368285782,0.2989861209739241,1.2451704551736202
1.345118710510985,0.1329165902973183,1.1950696964808407
1.9048491252114408,0.20676068220567498,1.4262098553824356
1.081511317933534,0.09272633207464338,1.0674573881332154
0.7471739780990052,0.05124318432711774,0.882723608103609
1.8153993399935162,0.06612502067950447,1.3626178767057942
1.8420927453303026,0.014405199587742931,1.3605498870209214
0.572398392502843,0.2096007943281441,0.8386887914822357
0.7973360462592236,0.2970099670829647,0.99144706146424
1.4544254803991898,0.036564271758161425,1.2154333178945034
1.683267733452257,0.05791959723751765,1.311284668455216
1.4100387601108255,0.24249207950549273,1.2496384716396012
0.7873837941898374,0.1945527993388913,0.9534040558843058
0.6764623628932986,0.2848619452486084,0.9243922753212939
1.2589589510977754,0.11576649900780453,1.153825382359763
1.723265609988517,0.13413808519147763,1.3442849077606989
0.8256007716081892,0.09305673231351591,0.9400857563563745
0.6126990423091754,0.24327286601984274,0.8744967601835796
1.326567493689957,0.06437973131294723,1.16910428352673
0.787725722202882,0.1201422572136222,0.9288781582970911
0.6011355807264044,0.20122543086407985,0.8525851717080554
1.6598968970619024,0.2748814000461393,1.3534022949924163
1.7318399091168837,0.24572058871315325,1.3731042484322173
1.097503326647353,0.03463915860314145,1.0579001846933938
0.9411145402524266,0.2605830533994015,1.0507040252264443
0.9156813341554366,0.2394844430548642,1.0321623472422963
1.0414571387425262,0.14651296656643142,1.0644377590289373
1.3653614646743932,0.17059521174208722,1.2132532596342767
1.2917301171687159,0.13853183892217563,1.1740155520669544
1.0330237717590445,0.026084075211559365,1.0243663010692363
1.4561314688572722,0.10288175781783793,1.2330582173982787
1.51365116292119,0.2747945123027174,1.29822869060516
1.3374184219625516,0.18360510353802018,1.2050608331838746
1.080942372577811,0.03847274873114922,1.0511840183977204
1.4358541729087015,0.16991786280938898,1.2417942008096872
1.3878541748211657,0.18934503001854242,1.2272712897247922
1.0104857860709995,0.24525920266451814,1.078783012350641
0.9548015189963679,0.1786598710725058,1.03269740893288
1.31862331852893,0.06838970097096189,1.1667762774567287
1.4185126085027762,0.2912792471537347,1.2651332490982365
1.4161976583827132,0.09591681787375976,1.214967353287245
1.0742570133467824,0.22035554065416682,1.1008992807044777
1.3486608608243829,0.20944037958544376,1.2163721050999505
1.9786544527946286,0.27775025699249484,1.4670543150868471
1.1420367785659276,0.23185778435828827,1.134437258639656
1.7645220718849859,0.12243443863105723,1.3568506166963985
0.6219855369604355,0.023925052791192076,0.7980843908728766
1.8128423805529579,0.20033796398261272,1.3921399383833835
1.9125592332948296,0.01344674860846367,1.3859882579499436
0.8927960237809058,0.025196844212906223,0.9531757715206426
0.5181521235082891,0.016716759534213626,0.7270488967168388
1.224512620150699,0.1762078399444328,1.155267293796535
0.7740683864934169,0.23835832832338702,0.9607509259405029
1.9574468814279018,0.030373097158043337,1.4058556352455536
1.8465476526763225,0.10259598246543568,1.3822699236101537
1.9409973288954074,0.11996205643839218,1.419849856206424
1.405804486611129,0.2708351009366966,1.2550204877596876
1.272740550353963,0.19743746294630166,1.1815832449283468
1.7490767740703463,0.12737778943789646,1.3522898699868426
1.4785234485335317,0.2773825400395975,1.2852577702773402
0.8728365145508676,0.20926805034387985,1.0018128797414179
1.9014290573867934,0.20495147597003624,1.424613537022608
1.159549174948297,0.21650705032147943,1.1379218256977153
1.6603343424639485,0.1671300874587858,1.3284542322284534
1.2514069354827302,0.14557457438757976,1.1586160038921298
0.7750343646576914,0.292022570749654,0.9785440569418554
0.9438902705141199,0.17582983437588187,1.0265397785760892
1.3616161532042257,0.12779731194300775,1.2006204534192333
0.7145031263964208,0.03713704885448887,0.858902661499239
0.5206067879247178,0.06575521057218281,0.7494690083868258
