alpha,beta,omega,split
1.3374184219625516,0.18360510353802018,1.2046557032948184,train
1.080942372577811,0.03847274873114922,1.0518408019462049,test
1.4358541729087015,0.16991786280938898,1.2409647959817207,train
1.3878541748211657,0.18934503001854242,1.226839105846774,train
1.0104857860709995,0.24525920266451814,1.0771155519555773,test
0.9548015189963679,0.1786598710725058,1.0326968218996706,train
1.31862331852893,0.06838970097096189,1.1673452431721363,test
1.4185126085027762,0.2912792471537347,1.2644432213454384,train
1.4161976583827132,0.09591681787375976,1.2148548876457366,train
1.0742570133467824,0.22035554065416682,1.100309674097084,train
1.3486608608243829,0.20944037958544376,1.2163321442173827,test
1.9786544527946286,0.27775025699249484,1.4666453111795006,train
1.1420367785659276,0.23185778435828827,1.1339324666819168,train
1.7645220718849859,0.12243443863105723,1.3566095585601998,test
0.6219855369604355,0.023925052791192076,0.7985854242979025,train
1.8128423805529579,0.20033796398261272,1.3910739889350292,test
1.9125592332948296,0.01344674860846367,1.3862325886693851,train
0.8927960237809058,0.025196844212906223,0.9537223939282287,test
0.5181521235082891,0.016716759534213626,0.7274916310793416,test
1.224512620150699,0.1762078399444328,1.1550191058363812,train
0.7740683864934169,0.23835832832338702,0.959865637834013,train
1.9574468814279018,0.030373097158043337,1.4063735609214065,train
1.8465476526763225,0.10259598246543568,1.3828189507386597,train
1.9409973288954074,0.11996205643839218,1.4201125403709975,train
1.405804486611129,0.2708351009366966,1.2548816998200123,test
1.272740550353963,0.19743746294630166,1.1815417337083154,train
1.7490767740703463,0.12737778943789646,1.3518379383523855,train
1.4785234485335317,0.2773825400395975,1.2852467577227262,train
0.8728365145508676,0.20926805034387985,1.0002776049777482,train
1.9014290573867934,0.20495147597003624,1.4234878424134922,train
1.159549174948297,0.21650705032147943,1.137928341562076,train
1.6603343424639485,0.1671300874587858,1.3273588356200188,train
1.2514069354827302,0.14557457438757976,1.1578091522881724,train
0.7750343646576914,0.292022570749654,0.976136981956361,train
0.9438902705141199,0.17582983437588187,1.0265524124342678,train
1.3616161532042257,0.12779731194300775,1.1996496117948539,train
0.7145031263964208,0.03713704885448887,0.8593194591833501,train
0.5206067879247178,0.06575521057218281,0.7490655883688986,train
1.150836836524897,0.2951539796088581,1.153808355358067,train
1.6432957577888294,0.28889432735242737,1.350637011294751,train
1.421235910614332,0.010863079701290987,1.1952285175406394,test
0.986219563711064,0.032560594881584436,1.0038952448456415,train
1.57586140894324,0.206878234744172,1.3052324919486478,train
1.22677194966481,0.07322481872207016,1.1283677293233851,train
1.9992520283855404,0.20245937539080477,1.456807938460688,train
1.6640474786671708,0.07084837943618301,1.3078316595977142,train
1.7459471619076385,0.1250843689406249,1.3502190591356749,test
0.8893233592081672,0.10450699653445973,0.9763926579728515,train
0.7284424442732209,0.08148025823537794,0.8821544632194414,train
0.7989558636605001,0.2347831827913629,0.9714440085047233,test
1.1483974465193991,0.09810600989194904,1.0990933027685066,test
1.2682236794313506,0.27524999417440416,1.1988107503873309,train
0.7919140215983518,0.06472903449413597,0.9117709495452092,train
1.6699171564828723,0.26953147156244833,1.3559202246023243,train
1.8026467316258445,0.05451168034005882,1.3560592245556389,train
0.9740074786403612,0.09582391270700857,1.0159685230623163,test
1.262096295134435,0.29527385306586057,1.2009840049184008,train
1.3915619037691382,0.02372220271295284,1.1863859094180185,train
1.5835672608966855,0.25310540217422284,1.3197872956653394,train
0.7212086816980345,0.05746818450204351,0.8696316117259063,train
0.9213065921047346,0.16053776656925847,1.0108672599164,test
1.5960589937876042,0.2878779941778985,1.3327637939924222,train
1.35228847143894,0.04448966974739257,1.1754943303741183,train
1.8499186901584226,0.11930201842200763,1.3873526894491501,train
1.171787542983115,0.15737218967011635,1.1265653600009478,train
1.1099192675507719,0.19914742895244864,1.1111232032303753,train
0.9597608262960533,0.10750904956636612,1.0126275102170752,test
0.8470588589821183,0.0821365625692281,0.9470569788138969,train
1.4761495021450974,0.2732678895582143,1.2833691284883197,train
0.8970290027340433,0.01233975129536681,0.9514940288047073,train
1.793413280964571,0.29455471888151563,1.4063310133096938,train
0.9059725934781624,0.05329815202016114,0.9694533280987736,train
1.5100394468377216,0.07699874838192597,1.2488951922682245,train
1.352276212852598,0.2221730582093521,1.221199971542501,train
1.4426881968183625,0.22838774660650732,1.2591458659838421,train
1.8431251634477572,0.1587755419831555,1.3926839145097372,test
0.7549826772041192,0.01624877343903345,0.8751422798208437,train
0.7247233188131932,0.0745714941130367,0.8775350734281612,test
0.6828533320029594,0.07031604016056409,0.8518283105261493,train
0.6146585313773254,0.2687720142854643,0.8825306516652343,train
1.301346535405611,0.1430620687644588,1.1783953740352624,train
0.7485967279284083,0.23255848495557394,0.9446292760196202,train
1.7107518951402347,0.2728083320621632,1.3716153444905987,test
0.5339157958203202,0.12401379784807287,0.7807962176181173,train
1.0619104576022864,0.2779264800984529,1.1099513474323244,test
1.2098059570828532,0.20732018506320857,1.1574332446942197,test
0.8247924510152367,0.18540938108525723,0.9686077871296851,train
1.0338593292759357,0.14069757395605534,1.0587686600356816,train
0.8341871532926782,0.13821233423751583,0.9595358773669502,test
0.9227421595020886,0.10395611816610822,0.9931003723850699,train
1.8903065910928873,0.09088201923821275,1.3961632096558447,train
1.125763049464739,0.1506918501835561,1.1040692583949447,train
1.0787974118910801,0.12822154289431328,1.0758280404717702,train
1.4167616786512613,0.08607198105834368,1.2129395120673325,train
1.4962127851227582,0.031380557346333035,1.231769229404846,train
1.490414817391527,0.2922480941188643,1.2932111913693407,test
0.6271384508360208,0.1760921222868398,0.8575471119815355,train
1.372853868552034,0.107430434861551,1.1993623722422322,train
1.6038853998469635,0.2536892662374986,1.3275749491289195,train
1.6933525492151742,0.15124382869717534,1.3360920902620876,train
1.382801377909029,0.25239553894434813,1.2412615933332143,train
0.6958595873518368,0.05778231716036373,0.8549920720328488,train
0.6256104858451685,0.05222322861962762,0.8107849017954917,train
0.9845805396587268,0.07822585289376537,1.0160224720446411,train
1.891338214198944,0.2594659621146374,1.432521033339707,train
1.2089262932502236,0.23173983786617497,1.1634108475165106,test
1.843210860721472,0.10513184555534737,1.3821251538353285,test
1.1895124299155373,0.2807252727760186,1.16656155572247,test
1.6326771598401906,0.25950271986113793,1.3397437234871803,train
1.2276907635344605,0.12254335348410979,1.1411082947670264,train
1.5630533921485756,0.18395859738866513,1.2945096436227737,train
0.9757689150007693,0.29560151316888056,1.0762419611403644,train
1.8347978954550557,0.2148266615338098,1.4022710950797013,test
0.8985621031048747,0.06734476557345197,0.9694670000192616,train
0.5092652431764173,0.18360274915927352,0.7884281121347182,train
1.581748679175263,0.2684628119565619,1.3228287256718783,train
1.5149066948668692,0.16437493120266483,1.2708676818203504,train
1.4853521748885157,0.1455388943936902,1.2544781571485855,train
1.5311225034699898,0.22616425725859668,1.2930496041905921,train
1.3793963165277248,0.14167282610526674,1.2105935621364665,train
0.6729184296177717,0.19361163371491802,0.890016111169371,train
1.503805583570077,0.01203777593378062,1.2296069234744813,test
0.5098977856710571,0.23121518457221524,0.8071178806148904,test
0.774264318432051,0.2886985000570928,0.9747775608697922,train
1.1313176077930223,0.25511433061166094,1.1346049202338682,train
1.067554070612982,0.24684630299336854,1.1037711061240647,train
0.6784477436217764,0.14734042316384044,0.8768495651093158,test
1.140436406059831,0.22325425981619884,1.1311401831876151,test
1.4354258654350136,0.15185613999917488,1.2360723816399621,train
1.066195147298651,0.04292730991389659,1.0461308859300404,train
1.5627492249300636,0.01972523379525834,1.2554055843672074,test
0.8463831430674156,0.11097683330570737,0.9565131411445532,test
0.7157379084063852,0.2526228327411228,0.9332146454363386,train
1.6233497667327297,0.14634785152636173,1.308494184315171,train
1.5030921946430822,0.04219686883218839,1.2374227209999322,train
1.1440560399421438,0.019731036830722196,1.0757883495919596,train
0.7051509272265696,0.1630789490375487,0.8970772216739044,train
1.4955256089934656,0.08203865260130812,1.2442218916228618,train
1.6249336248893214,0.19522828355692862,1.3208760798240855,test
0.7459139798117389,0.09576132892038296,0.8971940649931034,train
1.5339526053952763,0.13864218760943098,1.2720383775281425,train
1.033455629572679,0.051003232839365704,1.0327020906597477,train
1.8726779223345247,0.1276882478120814,1.3971498340602913,train
1.627309531412587,0.17490233096970892,1.3167656280789395,train
0.9105967553500944,0.16383666622987025,1.006557969659537,train
1.907039479456706,0.039630177544901654,1.390545865485703,train
0.5378491341569518,0.25941175299107433,0.8347377118540251,test
0.7772360217175973,0.21702479499985874,0.9542519951457282,train
0.8628544567207025,0.053161079751754305,0.9467975808861082,train
1.5981201250548265,0.041973268829538786,1.2752027983898073,train
1.2892520457524324,0.0602756198119432,1.1525828437522165,train
1.1965631118410993,0.12897052595759387,1.129226296878091,test
0.8338000081582753,0.08100116927436624,0.9396651634293958,train
1.634700665539417,0.07630880979557701,1.2978164710978584,test
0.6756596120773893,0.19201796420627504,0.8909509091868398,train
0.8710118306072838,0.04462864786302156,0.9485804454612972,train
1.7095404793624642,0.0717729447960225,1.3253540774495098,train
1.176571196699138,0.27519032510210534,1.1595591962541334,train
1.8152266048994135,0.04413243037235092,1.358212542046515,train
1.402496156348384,0.07460428482591211,1.2043468820551693,train
1.684316970437573,0.2734636302137569,1.3621352728108238,train
0.7811049093936816,0.23650837438409336,0.9628814506074986,train
0.9743328015147001,0.13999788560624424,1.0302267626904174,train
1.065059077701024,0.29116873698007595,1.1152248995181653,train
1.241298808823052,0.10480918942784415,1.142370211650968,train
1.2087005367162957,0.18217437937107764,1.1499108638639073,train
1.7336992363737078,0.06897652730860386,1.3338041437547483,train
0.7597857978680639,0.14317640503667056,0.9215378804892983,train
1.777228871944478,0.08113804905418529,1.35280652375896,train
1.8335694412151144,0.21902093042391127,1.4028155897857744,test
0.6132785533416465,0.06341867602132527,0.8073716521437694,train
0.5140855544317735,0.2669402585898159,0.8223845418826741,train
0.9391294592293027,0.2701124961770789,1.0513986025142465,test
1.1011171516423466,0.2328825148707906,1.1155961878047818,train
1.9556741101227606,0.26692012858852254,1.4563684082989485,train
0.6071128955802242,0.09769128121341725,0.8174448614481886,train
1.671957897842452,0.02501906651656307,1.2995382778182782,train
1.2131374303815932,0.2734111158402931,1.17488025074583,train
0.694810287159702,0.17729245863732945,0.896197441030156,train
1.0491204630059878,0.02274417478415727,1.0316800587689494,train
1.071352110621366,0.2350221211907442,1.1024585913599174,train
0.8653587504532188,0.10323936414377702,0.963674362736926,train
0.9415456362858197,0.286082144715259,1.0574581978253033,test
1.1298782468038624,0.29553834322839917,1.1448718925805228,train
1.9433920923721315,0.18476588026606092,1.4337064861782938,train
1.1882908534723744,0.27327304740700925,1.1641409593557515,train
1.9252025181684762,0.11354251505957388,1.4132684168083969,train
0.5457981073753333,0.08964951194905488,0.7758268846297592,train
0.5991653878598293,0.2217498867716168,0.8569663263936849,train
0.5417238592959039,0.1720678654654939,0.8050506412274216,test
1.4989169573935315,0.01716219289091524,1.229019773407926,train
0.8303490366706927,0.11113140460313208,0.94820103660965,test
1.3646302719395726,0.012504500657937338,1.17178057867628,train
1.6930492034081368,0.09962481412421423,1.3252742246242144,train
0.9977208779877556,0.1456299775356124,1.0432404635741872,train
0.8685162390636302,0.11496598124763276,0.969311663691524,test
1.5881128807108622,0.16200159870892658,1.2986872881798621,test
1.2138466899493556,0.01854787721985708,1.1073979471801059,train
0.7238152190739509,0.2851853882848435,0.9472232600845706,train
0.631167676204533,0.0712219344289403,0.8213897240414288,train
1.605751251709131,0.03439580464757015,1.276247654529775,train
1.7906185023183872,0.18575686309702868,1.379713079630139,test
1.8355431174252694,0.20460365150130286,1.4001620073053678,train
1.2651335112270554,0.10305469282161099,1.152343048189533,test
0.7301818495469707,0.2754820834280354,0.947578582232819,train
0.838486118417717,0.05481311920930079,0.9342333548208769,train
1.1802858335314026,0.05988092893617699,1.104062887461796,train
1.7777860604084204,0.25465384522213574,1.3914262523757126,train
1.4752961282529031,0.1402487613921213,1.2491612129792582,train
0.9113104354299864,0.17233705819891537,1.0094303025860392,test
1.633907962335769,0.23265896378272177,1.3335888323396239,train
1.1531602629809152,0.14790013632455323,1.1155015822977088,train
1.974145917791248,0.26823262831881595,1.4629553735584497,train
1.143090706227208,0.07493160434462856,1.090856165409079,test
1.7557945233553194,0.15196809937020103,1.3594444621542252,test
0.5218124470415291,0.059272741526580124,0.7470210439464011,train
1.5773318976397523,0.07899941004608413,1.2760905385367978,train
1.097717664177368,0.18788273530183952,1.1024467623918057,train
1.2485139619847523,0.1845795472436972,1.167679752606202,test
0.7982387005483682,0.120579287596027,0.9345775659191927,train
1.8942672705904835,0.012654103287758912,1.3794253622614225,test
0.7994675200717811,0.140013556488208,0.9418897237090342,train
1.3423800561127153,0.08821919837574137,1.18217860791994,train
1.3960184353652045,0.29863112854051255,1.2568363818566501,train
1.7876651409492674,0.17775354021435516,1.3768178617445612,train
1.1999998095284148,0.26684691355685347,1.167629982295162,train
1.7448369217414232,0.21046317271423037,1.3689414589410998,train
1.285844846340357,0.03651311432818671,1.1446273789288024,train
1.9345019891339283,0.15230176295493042,1.4238955242021503,train
1.574911750598403,0.2854148798852589,1.3242149028551689,train
1.8681578914760228,0.1640955994763717,1.4027754480047265,train
1.9135407984629818,0.05100177884166788,1.3955565687205533,train
1.703369234477088,0.23111900930393425,1.358847221823066,train
0.6835513198932601,0.23562214414837368,0.9103326972984437,test
0.6866428973515241,0.2230156836940833,0.9080251691285195,train
1.4243626254455768,0.20160800568300616,1.244817154193162,train
0.9068100241429489,0.25675725405190297,1.031859576508371,train
1.0777284863394088,0.13479243753487988,1.0773454700607064,train
0.7607422649354411,0.1086948423357946,0.9101045275139601,train
1.6432574945905816,0.26972736333271097,1.3461313457895527,train
1.7817465554683207,0.034869266812330026,1.343559537391459,train
0.6992069405964323,0.2910424414479986,0.9362107800331272,train
1.275252405146052,0.06173779248994103,1.1468589239346898,train
1.0925193949963805,0.10695150920501013,1.0758499876491499,train
1.6850229769712,0.24253953577787513,1.3549256933035843,test
1.197488450263216,0.04622570539386682,1.1081153097122813,train
1.5962135737222591,0.11813817399901758,1.2918101724658864,train
1.3491558148691103,0.1981577802211335,1.2134761317280796,train
1.9673721710293215,0.1058704844453827,1.4266546739073451,train
1.1294496139219206,0.25504382160602,1.1337561092268427,train
1.9815063044901091,0.09537688740861919,1.4294690699398804,test
1.1231578749397024,0.18105016358530335,1.1119383252468718,train
0.7740029770862131,0.11226148479827278,0.9186064013278858,train
1.673121590656115,0.041802009800038786,1.3042474759931546,train
0.9075785035297382,0.09074399328079721,0.9811740441892798,train
1.348632096252584,0.24668682652108895,1.2259594394110813,train
1.46902261983699,0.10191344634112617,1.2378108674470727,train
0.7995158872295147,0.1101393129410764,0.9315495533165069,test
0.5516104035170368,0.2676836276297262,0.845920542714286,train
1.9805500153399362,0.27556923429965113,1.466793189001251,train
1.7260852146168595,0.17647129953124582,1.3540182782717243,train
0.6855578824392156,0.04201600509805594,0.8438664567765777,train
1.7719541451847376,0.08517107265413064,1.3517451904315472,train
0.8871953026274134,0.23953655824602557,1.0168873295628187,test
0.8709271105824891,0.11997667971253936,0.9722619905532847,test
1.6589245255747436,0.2791812410189257,1.3541585546487123,test
1.6360430185356831,0.11996286046695209,1.307595485792298,train
1.7689360158980612,0.29623959079274736,1.3980071484941765,test
0.7049780118299882,0.20011231784059583,0.9099901438909278,train
1.6213792628376285,0.09083889975497417,1.2959331670570655,train
1.2047358114098092,0.1686864789143844,1.1442977501907914,train
0.9888251121910783,0.24209681610687153,1.0661161608069591,test
1.6014543163233612,0.0819745739094688,1.286214087321778,train
1.7677146214373023,0.09561764962302104,1.3524311659150843,test
0.9836911363447589,0.13076038756502084,1.0317589805185992,train
0.732217334990693,0.11523176265294452,0.896787547662052,train
1.987527077500832,0.28244761855212935,1.4707099719196923,train
1.8787849838568473,0.19767812156378387,1.4138952715529303,train
0.934761724724056,0.18105680098564833,1.0235412795937842,train
1.7216214619994976,0.28455587215319533,1.3783125636965883,train
0.6345398333245797,0.12656882343728895,0.8445134982682008,train
1.8688188611804821,0.2089977728807753,1.4129533263684615,train
1.6619783528975058,0.058879513856189225,1.3041855266662161,train
0.7952946721407899,0.2518243877816785,0.9751838807460316,train
0.9435308704965488,0.10516236662550309,1.0038586062079524,train
1.393332282261499,0.14865052580375898,1.2181405859767211,train
1.0336364963470894,0.01796255413671953,1.0226001906938074,test
1.6043507239211818,0.05259419765131182,1.2803232048235154,train
1.3885443040159904,0.24616686549603317,1.242051994786404,train
0.8105429788519845,0.2059760427111375,0.9676836625694888,test
1.4151642648259635,0.011428739609584019,1.1928455423510242,train
0.5210886277233677,0.23090834219072368,0.8138003186863029,train
0.6676217229545663,0.19177541678523083,0.8863910173569232,train
0.7418117256599774,0.2849160708798496,0.9566231898610954,train
1.0305165680291208,0.279829278060044,1.0964256950488804,test
0.5178646075115267,0.13231732472161528,0.7737832420852602,train
1.8948612854955176,0.042230786646281535,1.3867772877070283,test
0.859263433208392,0.13166099441405296,0.9702755979836029,train
0.9059578256675852,0.12507687388100075,0.9917145852012116,train
1.0634634885578813,0.15500641675224455,1.0769956723719416,train
1.9111080735926629,0.08228919539426909,1.4017609941326004,train
1.027728993722057,0.10460703144706032,1.0446584936399732,test
1.146699284306896,0.028567766393936725,1.0797197701095729,train
0.9477609087536725,0.22819853130182147,1.0426090044168044,train
1.9643675525776905,0.09101079857482249,1.4225294742815933,train
1.0472858373008755,0.20743874399126275,1.0845810368491469,train
0.6253061314844477,0.0902512074058283,0.8254881481306251,train
1.486973591358615,0.2539949630701156,1.2829843873214133,train
1.5749073810732144,0.07909128744256895,1.2751586095807674,train
1.0583615362925283,0.04497499666790347,1.042978909803964,test
0.8170777331748311,0.23649190860308347,0.9811957454510856,train
1.1138771767753672,0.07614617313862244,1.077578910965867,train
1.1586023157685457,0.06062386975111423,1.094365415973647,train
1.9929497050817915,0.17557700619259037,1.4489768707252548,train
1.7876529883312808,0.028115452870311232,1.3440874793513475,test
1.431363347629927,0.1719689598041574,1.239706714537191,test
0.790876921802382,0.015326056052643866,0.8950786350531102,train
1.531871782083551,0.13423418823243782,1.2701845754886765,train
1.6384985034230952,0.13043381078129665,1.3107468031126768,train
0.6130831080415216,0.034777694812560635,0.7970449744019618,train
1.0692297750532356,0.033800290531968986,1.044831736779743,test
0.9902716963187133,0.180242859978836,1.050268819278715,train
1.3556469839172,0.01119475017634929,1.1675636108986764,train
1.4795798275524321,0.2221991176256748,1.2720467255312453,train
0.7720816825825421,0.11688157818365186,0.919228546942633,train
1.2044891541705716,0.0862194541518589,1.1214589756748226,train
1.9882518298038419,0.28580245901699997,1.4717117566423052,train
0.5237789588410612,0.016487705630375646,0.7312513260219748,train
1.0564904177435555,0.19181966787918434,1.084683329181077,train
1.0014686957844572,0.015181242198214057,1.0058265319156927,train
1.1083745300338241,0.12078075209232333,1.087205526541,test
1.8037905732870223,0.10064213491962891,1.366803038252955,train
1.1574575574492107,0.033299178513126526,1.0861100142004387,train
1.8246170022439965,0.23712503916272581,1.4039073764413836,train
1.363309764545358,0.175839177424222,1.2131630334551262,train
1.1369265424019501,0.03242754032534669,1.0763497533773985,train
0.8784546314866186,0.293379173293625,1.0293896400660039,train
1.7354207829824457,0.0421149708874132,1.3280012538795931,test
1.4663007770049123,0.15270274527510355,1.2486792377799913,train
0.8183391048232389,0.018847783272146666,0.9115687123379315,train
0.6951057401826253,0.12768793635926648,0.8803309375207125,test
0.6881469929797295,0.15255697878239977,0.8840618274981267,train
1.8636079442739577,0.2583291600174563,1.422604323466201,train
1.1050873063940874,0.2064882408610813,1.1109236622334568,train
1.7304616915414337,0.11216049145525951,1.3419223141907899,test
1.8430431391396653,0.06344731983765682,1.3729660042513452,train
0.8394995716914263,0.023113488565398924,0.9246145467420753,train
0.5488585247219164,0.10526862706651857,0.7839260445369356,train
0.7705041298185242,0.028219594823597025,0.8883299592481984,train
1.6594680584916592,0.061012677129271164,1.3037374600138847,test
0.523119764181743,0.19871673266297707,0.8025318123075399,train
1.3461980900267903,0.06844965041349774,1.1791486030800706,train
0.7869001483820701,0.11843632969069111,0.9277634368567194,train
1.6499910235703514,0.012055494538701639,1.2876848679405726,train
1.2190635446441824,0.27467593581556643,1.1777292490412914,train
1.3236199086151508,0.25384856478628026,1.217377297699689,train
0.9401123853504252,0.03743975381332092,0.9822005960711772,train
1.1848677555472058,0.20852490022729736,1.1469342727981948,train
0.5685689044186975,0.1526181373759026,0.8136996983324787,test
1.7142794706048803,0.24834864021894287,1.3670253639754155,test
1.861248385064201,0.061835345996254905,1.3792144097673245,test
1.6289712795775495,0.06223024759630926,1.2922695280040064,train
1.2434334086717773,0.2866607852660573,1.1910190858445675,train
1.7656765241660402,0.07039641272372081,1.3460826738797913,train
0.5057313136987354,0.13614793481893772,0.7675875729967508,train
1.4989361104823162,0.05849515457296454,1.239928296102898,train
1.6510788759733253,0.10424585033634895,1.3102199666501173,train
0.9899843557884052,0.10582946663104958,1.0268618022110128,train
1.784857536415967,0.1862348807329899,1.3777393439059504,train
0.5002850024110153,0.16344761899152038,0.775444962797787,train
1.4481803171579561,0.28746527986734444,1.2755171906604497,test
0.9515359714709233,0.24427108502005782,1.049225025026829,train
1.4429418856402285,0.22560008281808314,1.2585238284253026,train
0.8770379893254401,0.09604729463130729,0.9672719781031193,train
0.8146698051304231,0.09783313971468947,0.9352497834785315,train
1.4392405802083026,0.1426762798904793,1.235269530215632,train
1.2454022309242698,0.09507621071143879,1.1417545426631646,train
0.7809210324635478,0.0638773423993299,0.9054352572795457,train
1.8292623948684517,0.06703732208844869,1.3687615797249657,test
1.8235799929810397,0.11993837597488988,1.3778865760176093,train
1.3243526075442262,0.10749975429623444,1.178912639824873,train
1.5591440413055886,0.2829190369765077,1.3176524925509305,train
1.1770801025803042,0.1854576295458609,1.1370937042879654,train
1.7021650465563019,0.2622489256293939,1.365973784383666,train
1.7507843694215366,0.03859946668040084,1.332909077505547,train
1.646239548925801,0.021348289926587632,1.2886524068084158,train
0.8647232589221776,0.25178197841858246,1.0098840873823032,train
0.5367326902969747,0.13682435301327014,0.7876261843893941,train
1.4873796174369662,0.16969410145535577,1.2613988447100581,train
1.1168865417251421,0.08908736372464603,1.0822281845927642,test
1.841391267670857,0.135632344793969,1.387351195840783,train
1.7897712913200632,0.048482748280918066,1.3498571037477332,train
1.300628140992857,0.29757299098562173,1.2175587660123608,train
1.0661662259832687,0.16939871433333858,1.0826215807812352,train
1.569484311388033,0.03865725584694964,1.2630638417871027,train
1.5640545432686062,0.25695742371894253,1.3133462206317346,test
1.5234243397070215,0.1347230866440942,1.2669655583740296,train
1.7636360815105034,0.1942072125229686,1.3719021156836315,train
1.36597787786724,0.055602924918685584,1.1842612964536623,train
1.274065219760308,0.12472067140332889,1.1618034364467515,train
1.2753622004111025,0.154416218548096,1.1705362565152608,train
1.8334709870290196,0.15420325301115118,1.3882446767805499,test
1.0501267001414423,0.24772926740203222,1.0960568127328973,train
1.7628737897156073,0.15377893742373777,1.3624418025690703,test
1.257334345637269,0.09772493727083136,1.1476312066264966,train
0.6280084261539901,0.08764898631857325,0.8260678195006885,test
1.1734729809688944,0.09923353839511213,1.1107613165514807,train
0.9367945964688096,0.1469769344601507,1.0142144100794817,test
1.2918275669957604,0.0866454818998506,1.160097035086965,train
1.7799647830030918,0.018974482039272357,1.3389412500356395,train
0.7691832908306859,0.06777848011550662,0.900182273026923,test
1.2128369364380354,0.17766516863987764,1.1504036764384893,train
1.3737533776027866,0.08845471236022985,1.1955114881898818,train
1.6547304672512286,0.10623052974306926,1.3120242848561838,train
1.911465443752062,0.08498754835736885,1.4024747648281395,train
1.3259118218526151,0.038064283277448534,1.1624389758669824,train
1.8824270282935684,0.06231404108360065,1.3869873970189273,train
1.0048384435183109,0.08379941062383786,1.0275246060519085,train
1.6464796569764901,0.2534114970007096,1.3433814239729507,train
1.6455881874766016,0.0741554585942595,1.3015153039268466,train
1.3269184711569162,0.25023536747519465,1.2178834171657438,train
0.7606830780912366,0.22555688638080162,0.9485846777974399,train
1.0793064434904125,0.2925454103992217,1.1219256851324855,train
0.93627517735884,0.22854114182617383,1.0371946857142638,test
1.950317928897627,0.04338278567999775,1.4069046113202717,train
1.4669336914631912,0.28261239841337443,1.2818747695402368,train
1.8635567551429875,0.2542074400948024,1.4216225668424618,train
0.944239654451581,0.13865229448398153,1.0151650574836169,train
1.1434100878786826,0.13574079353767132,1.1075294844339094,train
1.3510584885478443,0.01897674221555879,1.167835208656397,train
1.032092275085464,0.07311604607803472,1.0379099929463071,test
1.1847494407309231,0.21731697346184656,1.149218435446394,train
1.3989605858016965,0.042052771827934585,1.1945420447166535,train
0.542428961525866,0.297606018954901,0.8500210419110319,test
1.0097167323457619,0.016287917379936113,1.0102840722430357,train
0.5003325495654473,0.2973823036155646,0.8251172078760681,train
1.2238064330025094,0.09590019598464361,1.1324192931978625,train
1.4120009976206604,0.143650912068954,1.2244646108511346,test
0.6394856900985013,0.16818672117042432,0.8616487488261493,train
0.863141603217195,0.09397042396788761,0.9593922540723918,train
1.7059877315885206,0.0739442953843138,1.3245127357860045,train
1.7604223397743965,0.024665066615797926,1.3330544757590541,train
1.081599881405547,0.2487955712851073,1.1106660927731906,train
1.7213355958118401,0.29196971760283613,1.3799213512551713,test
0.9157103795482141,0.046411668014175796,0.9724629462287552,train
1.5591623334702225,0.25935094317952184,1.3120715863212102,train
1.3181849354856716,0.21895643966402775,1.2063419627260596,train
1.1601486183539937,0.2275653489412243,1.1409849504124225,train
1.484663414260665,0.1224635835166535,1.2486754370985893,test
0.520086018645785,0.02669672390517913,0.7330122407531218,train
0.7436651640625329,0.21022270584627065,0.934319662342952,test
0.9407351965819347,0.2890166642934736,1.0579674595131936,train
1.5208439146543973,0.20103989153993754,1.2826041965782649,train
1.5593529700420614,0.07787517093853213,1.2687451496193356,test
1.52114123627904,0.1656532265888019,1.2736319091805661,train
1.6514256598456136,0.045285791484798894,1.2967753257725085,train
0.619327341520602,0.21818477838338105,0.8679669326103626,test
0.658833362623032,0.20513061622775594,0.8863504392251176,train
1.7830267403931708,0.13957025981718313,1.366847149238297,train
1.0352566294417016,0.01251270317380314,1.0216123136045927,train
1.3525569357252647,0.0275061608491071,1.1709014326707765,train
1.2552542086001213,0.2077735290470691,1.1769957823245805,train
1.4399938570064368,0.21079986956511232,1.2534773154126293,train
0.6154200668419284,0.17681070479578376,0.8510437680155944,test
1.6546853395496215,0.07603045460841056,1.305446640994957,test
0.6851034922447305,0.2023081602813193,0.8999246294448032,train
1.5220616927510529,0.040596508452458074,1.2446502831239776,train
1.1032131487260661,0.1920273667144061,1.106111174834953,train
1.2383924540932076,0.17597219330673197,1.1609084226629884,train
1.5075406015411168,0.11309315464155524,1.2557452729162053,train
1.0565041260434551,0.07355815206857784,1.0497907296525177,train
0.5690562070272083,0.22012898396513797,0.8384124540720328,train
1.9463173275824084,0.06248766695371392,1.4098888747611344,train
1.284015349111874,0.055632850839511715,1.1490823077215337,test
1.6132169615912912,0.19350159452906177,1.3160256755640476,train
1.296942250586259,0.20158111395243067,1.1928294428310187,test
1.7295303540049582,0.03957103848862193,1.3251513325815816,train
1.3469242686315888,0.08606360904032648,1.1836311451865693,test
0.6841353175807939,0.038592849884723585,0.8418931324789104,train
1.462859846983708,0.2750111240906622,1.2785508783633253,train
0.7591110041554765,0.012432089380366931,0.8760554135571561,train
1.7354812025249413,0.11179335753886874,1.3437310026040055,test
1.5215924007092232,0.05547809215508322,1.2482859169739915,train
1.9097129572146616,0.14542851433460105,1.4137748739274658,test
1.4436211843122657,0.27298283364289666,1.2704813629860745,train
0.8377446461821565,0.21513914913181784,0.9845171725190033,train
1.3357063187379246,0.11445038883768366,1.1854274494816166,train
1.6576584154398455,0.06412957167649513,1.3037910262729688,train
