alpha,beta,omega
1.7554156046436065,0.2718355350005995,1.308993840319758
1.6363948787481857,0.18168679347287203,1.2719343172720585
1.536907219160907,0.27273070537880484,1.219179378009954
1.8694611590103172,0.13054672609569146,1.3644000413200799
1.7342106996418831,0.23369394616388098,1.3053695996316292
1.6223364126218673,0.0328432143711731,1.2734989510575163
0.6300219846718143,0.2151007707137035,0.6975931581102727
1.1387843604410324,0.27191635907594386,1.0295094221059702
1.0951278307301378,0.2694023622605741,1.0064065110004532
0.803252140963227,0.26309999124685945,0.8070863224323788
1.906857662953984,0.090836675437672,1.3795780712244663
0.6421650175417505,0.1278272624008783,0.7837671576163283
0.5073491224828635,0.15734804189087284,0.6554296881872569
0.9843812054959675,0.29120511564876855,0.9253022558315845
1.986117077361833,0.08701314550305234,1.4081700040995355
0.8970426925826598,0.20154386924404485,0.9187716385668059
1.7460413982765965,0.23033595102223747,1.3103549560910668
0.7596704555306981,0.05253958725377434,0.8697902645364792
1.3795675321975667,0.2623997009911244,1.1515203519208463
1.937614002769088,0.1565164166205138,1.3879896609087337
1.5747698518487105,0.2873258041817425,1.232665176408053
1.9707619627677295,0.26801043561595467,1.3912966209534894
1.3618349736335595,0.2847573018408139,1.1379842004508278
1.975002059830132,0.06301720406825798,1.4047612068292148
1.7555705475800059,0.25204822942204347,1.311593139706875
1.6673723391528923,0.26021761095368784,1.2754627343962839
1.8327348303672504,0.2847107108706421,1.3373911760784731
1.447237275892425,0.19836864198536505,1.192071592211236
1.034546819564857,0.11687429821902749,1.0111119969617361
1.2924236600854895,0.18019870512754171,1.1261023254167286
0.8397505935235454,0.05578580776022315,0.9146395742099415
1.666316185822558,0.29889399091812796,1.268909730451276
0.7551177524222997,0.2194437969048283,0.8138395955024468
1.3657969234798861,0.10847144578073352,1.1654397857998429
1.3038483943686714,0.2764736677079666,1.1124596877621518
1.5078542052165358,0.21659335368418617,1.2155267962456708
1.640729897997875,0.10660611774837936,1.2785887759736159
1.4374114425019753,0.10405914330070457,1.1961941929758129
1.120933823697789,0.10278869680058302,1.0547604447505343
1.4213021535019306,0.018620161807871384,1.1921019059687585
1.540976814719743,0.21326334693132276,1.2298230567900368
1.378219378640933,0.04132045731555322,1.173544444718997
1.5993291152880729,0.024114951525240277,1.26453052081212
1.2800378858069719,0.20025964932190954,1.1174603681566844
1.1943017136939076,0.29082300999829236,1.0521609327160222
0.9301532981728028,0.028611124241300967,0.964071088528041
