alpha,beta,A,omega
1.2484796784605223,0.1449002762736005,0.5,1.1172596122415477
1.3635577405086479,0.26879586227786173,0.5,1.1674268779544195
1.9499935930817573,0.13935340456786588,1.0,1.3933311568702857
1.7562071326976072,0.05399179650835603,2.0,1.274498823400375
0.5838079475478068,0.03969806718311978,0.5,0.764051299175439
1.3407446654635988,0.07223293345697242,0.5,1.1578844454168555
1.4304808334824057,0.02989541385418104,1.5,1.193452088834424
1.0989365202298929,0.2887409317496912,1.0,0.999784004627559
1.4732761310179234,0.27315541864103804,1.0,1.1914272755204636
0.5782643864647216,0.1615577443421622,0.5,0.760055294853221
0.8170976717480969,0.11379140381566796,0.5,0.9038243561042285
0.7067341637729495,0.15354309091596552,0.5,0.8404222687598636
1.9756248939099315,0.10316306593543463,1.0,1.403954157391754
0.5041207214039962,0.05989933642222195,0.5,0.7099517870443994
0.5876336744357025,0.2017356774054533,0.5,0.765985434002217
0.6199137584121783,0.010027851762398747,0.5,0.787344751411031
0.9076776969543192,0.07167126187578199,1.0,0.9501175211252582
0.9007873767518912,0.12294093945080196,1.0,0.9405501915036586
1.7367232159279054,0.07494344638879921,0.5,1.3178327521396158
1.6189225702644838,0.1457250125424397,1.5,1.1782356526875768
0.6902221225360019,0.010651381916563278,0.5,0.8307948575386318
1.7095234020595353,0.20902711536869395,0.5,1.307364897327666
0.7667386753506589,0.2590107100809904,1.0,0.7751410410857127
0.7951154327318569,0.0668782770830164,0.5,0.8916531415701101
1.2833300419262126,0.06381813924003603,0.5,1.1328242128345813
1.2185502730972808,0.03640567811192573,1.5,1.0987853241369032
1.311711579956313,0.030582946373200047,2.0,1.1238922327325478
0.8197470146381787,0.19472052743704846,0.5,0.9050725828858845
1.8690249345786654,0.20099831460144185,1.5,1.1169282053753793
1.2278059436240454,0.011177625960825251,1.5,1.1076359522902246
1.434640686082899,0.05794008578418825,0.5,1.197752777928348
1.2476893739344248,0.05605562514329248,2.0,0.9295638640102695
1.7496421532128004,0.278907951631864,0.5,1.3225284432183662
1.7413927457888156,0.07629784973601798,2.0,1.1340869823889983
1.8859746879313426,0.11039749571145918,0.5,1.3732787277485126
1.4966015617272992,0.044105318945975976,1.5,1.217875784036977
0.7409354511580257,0.07867668166139988,1.0,0.8563309791177395
1.1628941171810565,0.026810972930222207,1.5,1.075518802907287
1.4484994797228723,0.07852560311824311,0.5,1.2035142986499645
1.5135171319536775,0.08151778115905625,0.5,1.2302287046108742
1.3149701169310317,0.2320430805785954,1.0,1.1279747149143509
1.1414765768216735,0.013310924921115916,0.5,1.0683981764912127
1.9487421811437566,0.18363394126199264,0.5,1.395896192187297
1.5369431032047072,0.17720440974292637,0.5,1.2396318945959726
1.7495526166865387,0.2490871813633716,1.0,1.3095959904006333
1.0361911194337197,0.03335859072685384,0.5,1.0179282100260774
1.969259368381829,0.15877780731576752,1.5,1.3311228559252903
1.078773491108554,0.04025067413853661,2.0,0.966444498086344
1.4208424934045554,0.027581699144248753,1.5,1.1897931903928765
1.2149248802433719,0.12379928011611181,1.5,0.9634528660768609
1.0760231277369647,0.0344149937400508,0.5,1.037308786398298
