alpha,beta,delta,F0,omega_ext,A,fit_residual
1.9428464968242718,0.058632860706556475,0.05530862430599109,0.33791682790549427,1.4336349293494237,1.6776624146740224,0.00673744507700246
1.8628710360614105,0.012177039511999962,0.1519510658106081,1.434485284312108,1.0065280983475766,1.5762441712011948,0.0023400639019308827
1.5495607007161243,0.10747769087351837,0.03484284454150053,0.3735874237748714,1.2611312924447429,1.437334949697292,0.01524588957623323
0.8988049421892794,0.24127814234741823,0.1633194026272668,1.4431309812413233,1.1918059920443844,1.6517102706558968,0.05091559015735221
1.9537645660215859,0.25336042120795405,0.18801238474488122,1.16517437644969,1.014086068288797,1.0327290297047764,0.009459232754960183
1.6681263559486919,0.05011543033365427,0.1252410990775095,0.9973239409753127,1.4351906306155713,2.2125795404271047,0.018510144160537513
1.5753352837384935,0.23455741134308483,0.14496824648433757,1.0464265441251297,0.8668383883714523,1.0364463636887487,0.01289056829961283
1.1740422532156831,0.04355420851973454,0.1455814558824093,0.5640640531227735,1.298400718782436,1.1140639515120752,0.0010706604557579977
0.9083623427677385,0.12311815114539346,0.19863351188138453,1.004997853281595,1.3095115991158215,1.9391582971010177,0.03594718952535426
0.6445864432302489,0.2995967593534556,0.07489226981830834,0.3613689655937714,1.4407285693829732,0.2519290065476627,0.0001430270602021531
1.8539035948157625,0.06585133873696385,0.04094274473611347,1.4127876055503712,1.1630064146459476,1.6766924450215224,0.013516565267950897
1.1836644347504166,0.05464943894751167,0.10864177463372107,0.5225106759448309,1.025135636753472,1.5256412951301472,0.00853720079823453
0.8035450471928455,0.1326120964385701,0.11131746386802456,0.45726111721095897,1.3794184689020144,0.41286282113175465,5.245521258039778e-05
0.9589349362259787,0.1897038725312598,0.04380337277626745,1.0956279174718204,1.3395671972826748,1.7952605919671651,0.04079361941048894
1.368829353412844,0.28054122689984345,0.12649078960888652,1.0190282052926547,1.1502209300936292,1.370299881846036,0.02597488439738513
0.7651591744088475,0.2944381322045799,0.012683699360596554,0.7318184856806274,1.3375001629436678,1.5353028222539447,0.2325843544805173
1.7849214261385633,0.03019578461150444,0.18625699646630212,0.9854247285671007,0.9875129214540825,1.14318812101654,0.001650187718681588
1.6377792947528151,0.050019280030892545,0.06026911278603971,0.3232903004651986,1.2126544312824277,1.258224348105427,0.0025246239885467064
1.5791944339264052,0.2393140124298382,0.017516439594136443,1.0426596303627371,1.4056284183515129,1.571546310080839,0.10090602485985548
1.1481395596626556,0.08848332415854952,0.030567393880222837,0.4788549732732714,1.0225891532315587,1.4185054961291648,0.021003083738186632
1.440963261053665,0.2666062272568446,0.05564730017313193,0.48197036734704024,1.1384849877015202,1.1262777767678547,0.010207423627635262
1.3761469533691033,0.20240144459643516,0.06204217203514859,0.32705190892129843,1.4657313979210227,0.42282128227723603,0.0005828358611683688
1.47476990233223,0.042434992690396384,0.016233899904568447,0.5653279890506304,1.3587482893802156,2.1357551864474913,0.13219772293368665
0.6266664817098336,0.25143349262796205,0.06307741431680854,0.5637514844358593,1.420927314231387,0.4052646944612539,0.0005235655755614511
1.1237111032559144,0.061143350202341996,0.046658929933761605,0.735850616383177,1.0696729426233125,1.7979381628195426,0.018296140747051978
0.5624212607928387,0.1328136644570996,0.08193797621255852,0.3665873065328893,1.4975536817441912,0.21761852907327306,7.026562636372127e-05
1.2409862288667783,0.17013362928220568,0.08318187009763414,0.3702105506222728,0.9067959232786691,0.7924922026488855,0.0024648216794755126
0.994791818499178,0.15522218323328069,0.07441147071454703,0.8584340003285197,1.1631394082514164,1.675863999509466,0.03174124244264394
0.7167862832990703,0.20898724552839362,0.07230553787083376,0.2804283665386652,1.1354913676073746,0.4912095939938922,0.00031808889004776363
0.6551044515838275,0.199279153112084,0.027048942770837733,1.0644558111843692,1.3589025335600942,1.8466814720451836,0.06223154314017982
1.3814668582665681,0.29769218160313593,0.014788939953970813,1.421525976207635,1.4360324407605085,1.606735585674716,0.13717726670505723
0.7558894528053292,0.2998323536750145,0.048401717029728654,0.6975138703301295,1.3117975638356418,1.5898491071684715,0.040616457338028746
1.887680177565196,0.15977322676433586,0.1537633912091569,1.3615474384109474,1.238771365291212,1.4979666939981486,0.017313506520801995
1.3715917095505925,0.03760773521865055,0.19825385545471322,0.2376432275762102,1.0992004335939527,0.8491479832456246,0.0004567233438364372
1.0203047068022557,0.22107455670092832,0.18641997326089252,0.1601406783259024,1.157228141953014,0.41982867379598426,0.00013788050787517063
1.3863732372221251,0.2932325826828108,0.10580167755217604,1.1099164285193759,1.1565102192573753,1.3822744724493221,0.028348751751244832
0.5342058065445463,0.10231465241241589,0.1110465325978075,1.1654302021740952,0.8142579315790645,1.7506254450130136,0.06740561178467602
1.937838819862168,0.14375057689289641,0.06977049811681009,1.280281537352052,1.1521320633793743,1.3637057722760926,0.01224626909321717
