alpha,beta,delta,F0,omega_ext,A,n_branches
1.0249889883813497,0.12689251706692786,0.02306983266656494,0.10417583198027561,1.4600696354340506,0.09415036594060264,1
1.831937631870596,0.28503809863630514,0.09258758023637542,0.7918117967333425,1.340771703581301,1.4978071536178714,1
0.9739361499240897,0.15063358466263788,0.04884075831382384,0.7677751232256799,1.2645780288823216,2.809068173297318,1
1.9969186718167617,0.26873158171459166,0.11544462734918028,1.4104273472744586,1.1376081315193525,1.3247994651419046,1
1.842397374424737,0.24111155504424445,0.13044852104273405,0.7359790727069311,0.9375033651817779,0.6955858464921675,1
0.9293565516118556,0.1391304600631151,0.041000658414395055,0.8626409384489508,0.8620517466487774,1.7282405061926813,1
1.4437469475015852,0.2777777625160008,0.0900147565943602,0.11843235707937368,1.4097165029833802,0.21583270333566154,1
1.9028112520925848,0.24956555135806185,0.060665234639967314,0.6432897857280246,0.9259098741715908,0.5796387704181549,1
1.350543795534847,0.10905349466226098,0.10796002125275388,1.403441265305841,1.269595177864154,2.9578623271155964,1
1.7039169930868971,0.0233333777188694,0.13474372485894762,0.965092704840212,1.2941512351582123,3.3670230240059844,1
0.6324384429410939,0.08237616931483355,0.1625397374119731,0.9512075654419183,1.3876824556581817,0.7436530761716695,1
1.2609213207498011,0.0750602665977088,0.09773638901718432,1.2023110187831125,1.0688098749651482,2.497974291247387,1
1.267084044108742,0.048460320809069694,0.1251770434175074,1.4200894793095635,1.38581443490283,4.929971976099279,1
1.8709858203353926,0.016314928411333505,0.1872151909944994,0.6045557086407204,1.0028914399756792,0.678635000519903,1
1.9537978191363272,0.15486175220581086,0.041362706404378106,1.3937928674916698,0.9874556626840101,1.2119407036390628,1
0.52980957547236,0.24972575943770653,0.024937287444811232,1.0736377261718846,0.8514501514474011,1.982672087522684,1
1.1959844908008022,0.21992361216337258,0.11770618444346263,0.715318397990244,1.2949109975066442,2.1659367997240206,1
1.249062939055383,0.28628285380503105,0.0666485914556714,0.4420884003987984,0.920494259792277,0.8097108276865281,1
0.7978481214568298,0.17037605861341307,0.08163044938029056,0.9016862941235358,1.1896902659999422,2.706719792146623,1
1.6370804145566114,0.25719845781390954,0.031677662282294225,0.9496145142466693,1.373475536262481,1.9508883431655322,1
1.6676855843048595,0.2828598583420251,0.1830175948947811,0.5322782222106067,1.4959974000667107,1.7955612321440209,1
0.799087261679482,0.023738360121762298,0.07684206154437842,0.46890686224652167,0.9325380346446202,3.2961627123667947,1
1.8228763171477766,0.03662253606865628,0.12894147859172286,1.0684431487363142,1.0551233699296736,1.380446342926837,1
0.6867194079373657,0.01714827219841119,0.10168737071704673,0.6507301764897581,1.1820350018563313,0.9166104600529195,1
1.4704038015171808,0.15927368098609118,0.13501953136759381,0.29701428139707087,1.3051508685458924,1.5803611542896807,1
1.2089716600390843,0.16122708944638675,0.11670570046153876,0.29008993083559464,0.9785703434980354,0.8232912378879671,1
0.7568794249648444,0.2231583730578826,0.16137928253097997,0.6952121145325405,1.0050834587741664,1.8730263701394703,1
0.8166955492394228,0.24619372599671352,0.06308063111480534,0.20692856242919414,0.9035483293664043,1.0239376529054744,1
1.4303957846869624,0.06812804508517503,0.07649755303230693,0.9031097613562963,1.051174699695827,1.8091604053023385,1
1.4457634467253915,0.2464361615681281,0.11294396036077951,0.19129479103287866,0.8606888420248351,0.26406675949306085,1
1.5485840146609757,0.07066956226035756,0.12658511888174676,1.275208418045388,1.3268022216024415,3.263784054715242,1
1.6945263950154779,0.14744098081104334,0.18453675296338823,1.001741045005895,1.4710962262700282,2.5942210471822476,1
1.835871836326556,0.19641987308710943,0.07841219907621551,1.2506343730421303,1.3999610813463887,2.1657201621328888,1
1.9791103684245328,0.22843062690857918,0.07314997747459187,0.6612544660958515,1.3614190192126465,1.4003210162325725,1
1.8659618014292367,0.02348564405622021,0.1771522116387608,0.12141665461733298,1.2160320197343018,0.2732966609673819,1
1.9135778171802795,0.233395152264224,0.06781099036094183,0.24984066674557415,1.30641838376446,0.7721315365194438,1
1.3688330755941933,0.23936279312820186,0.08590023219469008,1.034601468320927,1.1877404854766578,1.8266702520902844,1
