alpha,beta,delta,F0,omega_ext,A,n_branches
1.8237906274533493,0.201062052570259,0.16037809446933685,0.2391508681213547,1.4434713312956533,0.7480925586559046,1
1.5682908479821425,0.15075358379104958,0.10835221991222306,0.8028478818871737,1.0034186393415365,1.1190100771026334,1
0.7518815754121095,0.28836354132179953,0.17172350665268482,0.9157153137412114,0.92585966883085,1.41901909218782,1
1.0229580931993716,0.23489778838173098,0.17220241203492093,1.1729534274695477,0.935181728360132,1.4480348996939654,1
1.6808938768828612,0.28188121141543854,0.10405391506087844,0.13112688795486901,0.9210491630191376,0.1564451681760413,1
1.8452521852477917,0.035389297651422257,0.13338461878931243,0.12721922826224435,0.887673947925093,0.11957810261444685,1
0.5961954620976888,0.2988339235495831,0.12254430880321338,1.3493158158812886,1.4318684411695202,1.8449679539298622,1
1.9051376132139781,0.11188546832685148,0.0750153874369877,0.36015923781789183,1.3886748479988225,1.389456152266398,1
1.5815108761241086,0.09702404654451491,0.17310363276400756,0.47910668037965465,1.050476141599195,0.8785384280196454,1
0.6654228165840775,0.23401280321503057,0.1420601391921246,0.8743727912411948,1.008274514666194,1.57028921470755,1
1.9131850422125367,0.08740645821373319,0.11404389370646736,0.9260106627313429,1.0340851652446224,1.0175029953554675,1
